NAME,VALUE,SETBY
r.Lumen.Visualize.SurfaceCacheFeedback,1,Constructor
r.Lumen.Visualize.TraceMeshSDFs,1,Constructor
r.Lumen.Visualize.TraceRadianceCache,0,Constructor
r.Lumen.Visualize.ViewMode,,Constructor
r.LumenScene.DirectLighting,1,Constructor
r.LumenScene.DirectLighting.CloudTransmittance,1,Constructor
r.LumenScene.DirectLighting.GlobalSDF.ShadowRayBias,1,Constructor
r.LumenScene.DirectLighting.HardwareRayTracing,1,Constructor
r.LumenScene.DirectLighting.HardwareRayTracing.HeightfieldProjectionBias,0,Constructor
r.LumenScene.DirectLighting.HardwareRayTracing.HeightfieldProjectionBiasSearchRadius,256,Constructor
r.LumenScene.DirectLighting.HardwareRayTracing.ShadowRayBias,1,Constructor
r.LumenScene.DirectLighting.Heightfield.ShadowRayBias,2,Constructor
r.LumenScene.DirectLighting.MaxLightsPerTile,8,Constructor
r.LumenScene.DirectLighting.MeshSDF.ShadowRayBias,2,Constructor
r.LumenScene.DirectLighting.OffscreenShadowing.TraceMeshSDFs,1,Constructor
r.LumenScene.DirectLighting.OffscreenShadowingTraceStepFactor,5,Constructor
r.LumenScene.DirectLighting.UpdateFactor,32,Constructor
r.LumenScene.DumpStats,0,Constructor
r.LumenScene.FarField,1,Scalability
r.LumenScene.FarField.FarFieldDitherScale,200,Constructor
r.LumenScene.FarField.MaxTraceDistance,1e+06,Constructor
r.LumenScene.FarField.ReferencePos.Z,100000,Constructor
r.LumenScene.FastCameraMode,0,Constructor
r.LumenScene.GlobalSDF.ClipmapExtent,2500,Constructor
r.LumenScene.GlobalSDF.CoveredExpandSurfaceScale,1,Constructor
r.LumenScene.GlobalSDF.DitheredTransparencyStepThreshold,0.5,Constructor
r.LumenScene.GlobalSDF.DitheredTransparencyTraceThreshold,0.9,Constructor
r.LumenScene.GlobalSDF.NotCoveredExpandSurfaceScale,0.6,Constructor
r.LumenScene.GlobalSDF.NotCoveredMinStepScale,4,Constructor
r.LumenScene.GlobalSDF.Resolution,252,Constructor
r.LumenScene.GlobalSDF.SimpleCoverageBasedExpand,0,Constructor
r.LumenScene.GPUDrivenUpdate,0,Constructor
r.LumenScene.Heightfield.CullForView,1,Constructor
r.LumenScene.Heightfield.FroxelCulling,1,Constructor
r.LumenScene.Heightfield.MaxTracingSteps,32,Constructor
r.LumenScene.Heightfield.ReceiverBias,0.01,Constructor
r.LumenScene.Heightfield.Tracing,1,Constructor
r.LumenScene.Lighting.AsyncCompute,1,Constructor
r.LumenScene.Lighting.Feedback,1,Constructor
r.LumenScene.Lighting.ForceLightingUpdate,0,Constructor
r.LumenScene.Lighting.Stats,0,Constructor
r.LumenScene.MeshCardsPerTask,128,Constructor
r.LumenScene.ParallelUpdate,1,Constructor
r.LumenScene.PrimitivesPerTask,128,Constructor
r.LumenScene.PropagateGlobalLightingChange,1,Constructor
r.LumenScene.Radiosity,1,Constructor
r.LumenScene.Radiosity.DistanceFieldSurfaceBias,10,Constructor
r.LumenScene.Radiosity.DistanceFieldSurfaceSlopeBias,10,Constructor
r.LumenScene.Radiosity.HardwareRayTracing,1,Constructor
r.LumenScene.Radiosity.HardwareRayTracing.SlopeSurfaceBias,0.2,Constructor
r.LumenScene.Radiosity.HardwareRayTracing.SurfaceBias,0.1,Constructor
r.LumenScene.Radiosity.HemisphereProbeResolution,4,Scalability
r.LumenScene.Radiosity.MaxRayIntensity,40,Constructor
r.LumenScene.Radiosity.ProbeOcclusion,1,Constructor
r.LumenScene.Radiosity.ProbePlaneWeighting,1,Constructor
r.LumenScene.Radiosity.ProbeSpacing,4,Scalability
r.LumenScene.Radiosity.SpatialFilterProbes,1,Constructor
r.LumenScene.Radiosity.SpatialFilterProbes.KernelSize,1,Constructor
r.LumenScene.Radiosity.SpatialFilterProbes.PlaneWeightingDepthScale,-100,Constructor
r.LumenScene.Radiosity.Temporal,1,Constructor
r.LumenScene.Radiosity.Temporal.FixedJitterIndex,-1,Constructor
r.LumenScene.Radiosity.Temporal.MaxFramesAccumulated,4,Constructor
r.LumenScene.Radiosity.UpdateFactor,64,Constructor
r.LumenScene.Radiosity.VisualizeProbeRadius,10,Constructor
r.LumenScene.Radiosity.VisualizeProbes,0,Constructor
r.LumenScene.Stats,0,Constructor
r.LumenScene.SurfaceCache.AtlasSize,4096,Constructor
r.LumenScene.SurfaceCache.CardCaptureEnableInvalidation,1,Constructor
r.LumenScene.SurfaceCache.CardCaptureFactor,64,Constructor
r.LumenScene.SurfaceCache.CardCaptureMargin,0,Constructor
r.LumenScene.SurfaceCache.CardCaptureRefreshFraction,0.125,Constructor
r.LumenScene.SurfaceCache.CardCapturesPerFrame,300,Constructor
r.LumenScene.SurfaceCache.CardFixedDebugResolution,-1,Constructor
r.LumenScene.SurfaceCache.CardMaxResolution,512,Constructor
r.LumenScene.SurfaceCache.CardMaxTexelDensity,0.2,Constructor
r.LumenScene.SurfaceCache.CardMinResolution,4,Constructor
r.LumenScene.SurfaceCache.CardTexelDensityScale,100,Constructor
r.LumenScene.SurfaceCache.Compress,1,Constructor
r.LumenScene.SurfaceCache.FarField.CardDistance,40000,Constructor
r.LumenScene.SurfaceCache.FarField.CardTexelDensity,0.001,Constructor
r.LumenScene.SurfaceCache.Feedback,1,Constructor
r.LumenScene.SurfaceCache.Feedback.MinPageHits,16,Constructor
r.LumenScene.SurfaceCache.Feedback.ResLevelBias,-0.5,Constructor
r.LumenScene.SurfaceCache.Feedback.TileSize,16,Constructor
r.LumenScene.SurfaceCache.Feedback.UniqueElements,1024,Constructor
r.LumenScene.SurfaceCache.ForceEvictHiResPages,0,Constructor
r.LumenScene.SurfaceCache.Freeze,0,Constructor
r.LumenScene.SurfaceCache.FreezeUpdateFrame,0,Constructor
r.LumenScene.SurfaceCache.LogUpdates,0,Constructor
r.LumenScene.SurfaceCache.MeshCardsCullFaces,1,Constructor
r.LumenScene.SurfaceCache.MeshCardsDebugSingleCard,-1,Constructor
r.LumenScene.SurfaceCache.MeshCardsMergeComponents,1,Constructor
r.LumenScene.SurfaceCache.MeshCardsMergedCardMinSurfaceArea,0.05,Constructor
r.LumenScene.SurfaceCache.MeshCardsMergedMaxWorldSize,10000,Constructor
r.LumenScene.SurfaceCache.MeshCardsMergedResolutionScale,0.3,Constructor
r.LumenScene.SurfaceCache.MeshCardsMergeInstances,0,Constructor
r.LumenScene.SurfaceCache.MeshCardsMergeInstancesMaxSurfaceAreaRatio,1.7,Constructor
r.LumenScene.SurfaceCache.MeshCardsMinSize,10,Constructor
r.LumenScene.SurfaceCache.MeshTargetScreenSize,0.15,Constructor
r.LumenScene.SurfaceCache.NaniteLODScaleFactor,1,Constructor
r.LumenScene.SurfaceCache.NaniteMultiView,1,Constructor
r.LumenScene.SurfaceCache.NumFramesToKeepUnusedPages,256,Constructor
r.LumenScene.SurfaceCache.RecaptureEveryFrame,0,Constructor
r.LumenScene.SurfaceCache.RemovesPerFrame,512,Constructor
r.LumenScene.SurfaceCache.ResampleLighting,1,Constructor
r.LumenScene.SurfaceCache.Reset,0,Constructor
r.LumenScene.SurfaceCache.ResetEveryNthFrame,0,Constructor
r.LumenScene.UpdateViewOrigin,1,Constructor
r.LumenScene.UploadEveryFrame,0,Constructor
r.LumenScene.VisualizePrimitiveGroups,0,Constructor
r.LUT.Size,32,Constructor
r.LUT.UpdateEveryFrame,0,Constructor
r.Material.EnergyConservation,0,Constructor
r.Material.ExcludeNonPipelinedShaders,1,Constructor
r.Material.ExperimentalMaterialCachedDataAnalysisEnabled,false,Constructor
r.Material.RoughDiffuse,0,Constructor
r.Material.ShaderMapDump,,Constructor
r.MaterialEditor.LWCTruncateMode,2,Constructor
r.MaterialEnableNewHLSLGenerator,0,Constructor
r.MaterialLogErrorOnFailure,false,Constructor
r.MaterialParameterLegacyChecks,0,Constructor
r.MaterialQualityLevel,3,Scalability
r.MaterialsDuplicateVerbatim,false,Constructor
r.MaxAnisotropy,8,Scalability
r.MaxCSMRadiusToAllowPerObjectShadows,8000,Constructor
r.MaxQualityMode,0,Constructor
r.MaxVertexBytesAllocatedPerFrame,33554432,Constructor
r.MeshCardRepresentation,1,Constructor
r.MeshCardRepresentation.Async,1,Constructor
r.MeshCardRepresentation.Debug,0,Constructor
r.MeshCardRepresentation.Debug.SurfelDirection,-1,Constructor
r.MeshCardRepresentation.MinDensity,0.2,Constructor
r.MeshCardRepresentation.NormalTreshold,0.25,Constructor
r.MeshDeformerMaxLOD,-1,Constructor
r.MeshDrawCommands.AllowOnDemandShaderCreation,1,Constructor
r.MeshDrawCommands.BatchSize,12,Constructor
r.MeshDrawCommands.CacheMultithreaded,1,Constructor
r.MeshDrawCommands.DynamicInstancing,1,Constructor
r.MeshDrawCommands.LogDynamicInstancingStats,0,Constructor
r.MeshDrawCommands.LogMeshDrawCommandMemoryStats,0,Constructor
r.MeshDrawCommands.ParallelPassSetup,1,Constructor
r.MeshDrawCommands.UseCachedCommands,1,Constructor
r.MeshParticle.MinDetailModeForMotionBlur,-1,Constructor
r.MeshReductionModule,QuadricMeshReduction,Constructor
r.MeshStreaming,0,Constructor
r.MinRoughnessOverride,0,Constructor
r.MinScreenRadiusForCSMDepth,0.01,Constructor
r.MinScreenRadiusForDepthPrepass,0.03,Constructor
r.MinScreenRadiusForLights,0.03,Constructor
r.MinYResolutionFor3DView,360,Constructor
r.MinYResolutionForUI,720,Constructor
r.MipMapLODBias,0,Constructor
r.Mobile.AdrenoOcclusionMode,0,Constructor
r.Mobile.AllowDeferredShadingOpenGL,0,Constructor
r.Mobile.AllowDistanceFieldShadows,0,ProjectSetting
r.Mobile.AllowDitheredLODTransition,0,Constructor
r.Mobile.AllowMovableDirectionalLights,0,ProjectSetting
r.Mobile.AllowPerPixelShadingModels,1,Constructor
r.Mobile.AllowPixelDepthOffset,1,Constructor
r.Mobile.AmbientOcclusion,0,Constructor
r.Mobile.AmbientOcclusionDepthBoundsTest,1,Constructor
r.Mobile.AmbientOcclusionQuality,1,Constructor
r.Mobile.AmbientOcclusionShaderType,2,Constructor
r.Mobile.AmbientOcclusionTechnique,0,Constructor
r.Mobile.AntiAliasing,1,Constructor
r.Mobile.CustomDepthForTranslucency,1,Constructor
r.Mobile.DesiredResX,0,Constructor
r.Mobile.DesiredResY,0,Constructor
r.Mobile.DisableVertexFog,1,Constructor
r.Mobile.EarlyZPass,0,Constructor
r.Mobile.EnableCloth,true,Constructor
r.Mobile.EnableMovableLightCSMShaderCulling,1,Constructor
r.Mobile.EnableMovableSpotlightsShadow,0,Constructor
r.Mobile.EnableNoPrecomputedLightingCSMShader,0,Constructor
r.Mobile.EnableOcclusionExtraFrame,true,Constructor
r.Mobile.EnableStaticAndCSMShadowReceivers,0,ProjectSetting
r.Mobile.EyeAdaptation,1,Constructor
r.Mobile.FloatPrecisionMode,0,Constructor
r.Mobile.ForceDepthResolve,0,Constructor
r.Mobile.Forward.EnableClusteredReflections,0,Constructor
r.Mobile.Forward.EnableLocalLights,1,Constructor
r.Mobile.GTAOPreIntegratedTextureType,2,Constructor
r.Mobile.MaxVisibleMovableSpotLightShadows,8,Constructor
r.Mobile.MeshSortingMethod,0,Constructor
r.Mobile.MobileSupportBloomSetupRareCases,0,Constructor
r.Mobile.PixelFogDepthTest,1,Constructor
r.Mobile.PixelFogQuality,1,Constructor
r.Mobile.PixelProjectedReflectionQuality,1,Constructor
r.Mobile.PlanarReflectionMode,0,Constructor
r.Mobile.PropagateAlpha,0,Constructor
r.Mobile.SceneColorFormat,0,Constructor
r.Mobile.SceneDepthAux,1,Constructor
r.Mobile.ShadingModelsMask,-1,Constructor
r.Mobile.ShadingPath,0,Constructor
r.Mobile.Shadow.CSMShaderCullingDebugGfx,0,Constructor
r.Mobile.Shadow.CSMShaderCullingMethod,1,Constructor
r.Mobile.ShadowmapRoundUpToPowerOfTwo,0,Constructor
r.Mobile.SkyLightPermutation,0,Constructor
r.Mobile.SupportGPUScene,0,Constructor
r.Mobile.SupportsGen4TAA,1,Constructor
r.Mobile.UseClusteredDeferredShading,0,Constructor
r.Mobile.UseCSMShaderBranch,0,Constructor
r.Mobile.UseHWsRGBEncoding,0,Constructor
r.Mobile.UseLightStencilCulling,1,Constructor
r.Mobile.VirtualTextures,0,Constructor
r.MobileContentScaleFactor,1,Constructor
r.MobileHDR,1,Constructor
r.MobileMaxLoadedMips,15,Constructor
r.MobileReduceLoadedMips,0,Constructor
r.MorphTarget.ForceUpdate,0,Constructor
r.MorphTarget.Mode,1,Constructor
r.MorphTarget.WeightThreshold,1e-08,Constructor
r.MotionBlur.AllowExternalVelocityFlatten,1,Constructor
r.MotionBlur.Amount,-1,Constructor
r.MotionBlur.Directions,1,Constructor
r.MotionBlur.HalfResGather,0,Scalability
r.MotionBlur.HalfResInput,1,Constructor
r.MotionBlur.Max,-1,Constructor
r.MotionBlur.Scale,1,Constructor
r.MotionBlur.TargetFPS,-1,Constructor
r.MotionBlur2ndScale,1,Constructor
r.MotionBlurDebug,0,Constructor
r.MotionBlurQuality,0,Constructor
r.MotionBlurScatter,0,Constructor
r.MotionBlurSeparable,0,Constructor
r.MotionVectorSimulation,0,Constructor
r.MrMesh.BrickCullingDebugState,0,Constructor
r.MSAA.CompositingSampleCount,4,Constructor
r.MSAACount,4,Constructor
r.Nanite,1,Constructor
r.Nanite.AllowComputeMaterials,0,Constructor
r.Nanite.AllowMaskedMaterials,1,Constructor
r.Nanite.AllowSplineMeshes,0,Constructor
r.Nanite.AllowTessellation,0,Constructor
r.Nanite.AllowWPODistanceDisable,1,Constructor
r.Nanite.AsyncRasterization,1,Constructor
r.Nanite.AsyncRasterization.ShadowDepths,1,Constructor
r.Nanite.BarrierTest,1,Constructor
r.Nanite.BinningTechnique,2,Constructor
r.Nanite.CoarseMeshStreaming,0,Constructor
r.Nanite.CoarseMeshStreamingMode,0,Constructor
r.Nanite.CoarseStreamingMeshMemoryPoolSizeInMB,220,Constructor
r.Nanite.ComputeMaterials,0,Constructor
r.Nanite.ComputeMaterials.Sort,1,Constructor
r.Nanite.ComputeRasterization,1,Constructor
r.Nanite.Culling.DrawDistance,1,Constructor
r.Nanite.Culling.Frustum,1,Constructor
r.Nanite.Culling.GlobalClipPlane,1,Constructor
r.Nanite.Culling.HZB,1,Constructor
r.Nanite.Culling.TwoPass,1,Constructor
r.Nanite.Culling.WPODisableDistance,1,Constructor
r.Nanite.CustomDepth,1,Constructor
r.Nanite.CustomDepth.ExportMethod,1,Constructor
r.Nanite.DecompressDepth,0,Constructor
r.Nanite.DicingRate,2,Constructor
r.Nanite.EmitMaterialPerformanceWarnings,0,Constructor
r.Nanite.ExportDepth,1,Constructor
r.Nanite.FastTileClear,1,Constructor
r.Nanite.FastVisBufferClear,1,Constructor
r.Nanite.FilterPrimitives,1,Constructor
r.Nanite.ForceEnableMeshes,0,Constructor
r.Nanite.ImposterMaxPixels,5,Constructor
r.Nanite.LargePageRectThreshold,128,Constructor
r.Nanite.MaterialOverrides,1,Constructor
r.Nanite.MaterialSortMode,4,Constructor
r.Nanite.MaterialVisibility,0,Constructor
r.Nanite.MaterialVisibility.Async,1,Constructor
r.Nanite.MaterialVisibility.Instances,0,Constructor
r.Nanite.MaterialVisibility.Primitives,1,Constructor
r.Nanite.MaterialVisibility.RasterBins,1,Constructor
r.Nanite.MaterialVisibility.ShadingDraws,1,Constructor
r.Nanite.MaxCandidateClusters,16777216,Constructor
r.Nanite.MaxCandidatePatches,2097152,Constructor
r.Nanite.MaxNodes,2097152,Constructor
r.Nanite.MaxPixelsPerEdge,1,Scalability
r.Nanite.MaxVisibleClusters,4194304,Constructor
r.Nanite.MaxVisiblePatches,2097152,Constructor
r.Nanite.MeshDrawCommands.CacheMultithreaded,1,Constructor
r.Nanite.MeshShaderRasterization,1,Constructor
r.Nanite.MinPixelsPerEdgeHW,32,Constructor
r.Nanite.MultipleSceneViewsInOnePass,1,Constructor
r.Nanite.OptimizedRelevance,1,Constructor
r.Nanite.ParallelBasePassBuild,1,Constructor
r.Nanite.PersistentThreadsCulling,1,Constructor
r.Nanite.Picking.Crosshair,0,Constructor
r.Nanite.Picking.Domain,0,Constructor
r.Nanite.PrimaryRaster.PixelsPerEdgeScaling,30,Constructor
r.Nanite.PrimaryRaster.TimeBudgetMs,0,Scalability
r.Nanite.PrimShaderRasterization,1,Constructor
r.Nanite.ProjectEnabled,1,Constructor
r.Nanite.ProxyRenderMode,0,Constructor
r.Nanite.QuadBinning,1,Constructor
r.Nanite.RasterIndirectionMultiplier,3,Constructor
r.Nanite.RasterSetupCache,1,Constructor
r.Nanite.RasterSetupTask,1,Constructor
r.Nanite.ResummarizeHTile,1,Constructor
r.Nanite.ShadowRaster.PixelsPerEdgeScaling,100,Constructor
r.Nanite.ShadowRaster.TimeBudgetMs,0,Scalability
r.Nanite.ShowMeshDrawEvents,0,Constructor
r.Nanite.ShowStats,0,Constructor
r.Nanite.SoftwareVRS,1,Constructor
r.Nanite.StatsFilter,,Constructor
r.Nanite.Streaming.Async,1,Constructor
r.Nanite.Streaming.AsyncCompute,1,Constructor
r.Nanite.Streaming.BandwidthLimit,-1,Constructor
r.Nanite.Streaming.Debug.ExplicitRequests,1,Constructor
r.Nanite.Streaming.Debug.GPURequests,1,Constructor
r.Nanite.Streaming.Debug.Prefetch,1,Constructor
r.Nanite.Streaming.DynamicallyGrowAllocations,1,Constructor
r.Nanite.Streaming.Imposters,1,Constructor
r.Nanite.Streaming.MaxPageInstallsPerFrame,128,Constructor
r.Nanite.Streaming.MaxPendingPages,128,Constructor
r.Nanite.Streaming.NumInitialImposters,2048,Constructor
r.Nanite.Streaming.NumInitialRootPages,2048,Constructor
r.Nanite.Streaming.StreamingPoolSize,512,Constructor
r.Nanite.StreamOut.CacheTraversalData,true,Constructor
r.Nanite.Tessellation,0,Constructor
r.Nanite.TestPrecacheDrawSkipping,0,Constructor
r.Nanite.UseSceneInstanceHierarchy,1,Constructor
r.Nanite.ViewMeshLODBias.Enable,1,Constructor
r.Nanite.ViewMeshLODBias.Min,-0.567,Scalability
r.Nanite.ViewMeshLODBias.Offset,0,Constructor
r.Nanite.Visualize,,Constructor
r.Nanite.Visualize.ComplexityOverhead,7400,Constructor
r.Nanite.Visualize.ComplexityScale,80,Constructor
r.Nanite.Visualize.Composite,-1,Constructor
r.Nanite.Visualize.EdgeDetect,1,Constructor
r.Nanite.Visualize.OverdrawScale,15,Constructor
r.Nanite.VisualizeOverview,Triangles,Clusters,Instances,Primitives,,,,,,,,,Overdraw,MaterialID,RasterBins,EvaluateWPO,Constructor
r.Nanite.VSMInvalidateOnLODDelta,0,Constructor
r.Nanite.VSMMeshShaderRasterization,0,Constructor
r.NeverOcclusionTestDistance,0,Constructor
r.NGX.Automation.Enable,false,Constructor
r.NGX.Automation.NonGameViews,0,Constructor
r.NGX.Automation.ViewIndex,0,Constructor
r.NGX.BinarySearchOrder,0,Constructor
r.NGX.DLSS.AutoExposure,0,SystemSettingsIni
r.NGX.DLSS.AutomationTesting,0,Constructor
r.NGX.DLSS.BuiltInDenoiserOverride,-1,Constructor
r.NGX.DLSS.DenoiserMode,0,Constructor
r.NGX.DLSS.DilateMotionVectors,1,Constructor
r.NGX.DLSS.DisableSubsurfaceCheckerboard,true,Constructor
r.NGX.DLSS.Enable,0,SystemSettingsIni
r.NGX.DLSS.EnableAlphaUpscaling,false,Constructor
r.NGX.DLSS.FeatureCreationNode,-1,Constructor
r.NGX.DLSS.FeatureVisibilityMask,-1,Constructor
r.NGX.DLSS.MinimumWindowsBuildVersion,16299,Constructor
r.NGX.DLSS.PreferNISSharpen,2,Constructor
r.NGX.DLSS.Preset,0,Constructor
r.NGX.DLSS.Reflections.TemporalAA,1,Constructor
r.NGX.DLSS.ReleaseMemoryOnDelete,1,Constructor
r.NGX.DLSS.Sharpness,0,Constructor
r.NGX.DLSS.WaterReflections.TemporalAA,1,Constructor
r.NGX.Enable,1,Constructor
r.NGX.Enable.AllowCommandLine,0,Constructor
r.NGX.EnableOtherLoggingSinks,0,Constructor
r.NGX.FramesUntilFeatureDestruction,3,Constructor
r.NGX.LogLevel,1,Constructor
r.NGX.ProjectIdentifier,0,Constructor
r.NGX.RenameNGXLogSeverities,1,Constructor
r.NIS.Enable,0,Constructor
r.NIS.HalfPrecision,-1,Constructor
r.NIS.HDRMode,-1,Constructor
r.NIS.Sharpness,0,Commandline
r.NIS.Upscaling,0,SystemSettingsIni
r.NIS.Upscaling.AutomaticMipMapLODBias,1,Constructor
r.NIS.Upscaling.AutomaticMipMapLODBias.Offset,-0.3,Constructor
r.NormalCurvatureToRoughnessBias,0,Constructor
r.NormalCurvatureToRoughnessExponent,0.333,Constructor
r.NormalCurvatureToRoughnessScale,1,Constructor
r.NormalMapsForStaticLighting,0,Constructor
r.NumBufferedOcclusionQueries,1,Constructor
r.NumFramesUnusedBeforeReleasingGlobalResourceBuffers,30,Constructor
r.NVIDIATimestampWorkaround,1,Constructor
r.Occlusion.SingleRHIThreadStall,1,SystemSettingsIni
r.OcclusionFeedback.Blending,1,Constructor
r.OcclusionFeedback.Enable,0,Constructor
r.OcclusionQueryDispatchOrder,0,Constructor
r.OIT.SortedPixels,0,Constructor
r.OIT.SortedPixels.Debug,0,Constructor
r.OIT.SortedPixels.MaxSampleCount,4,Constructor
r.OIT.SortedPixels.Method,1,Constructor
r.OIT.SortedPixels.PassType,3,Constructor
r.OIT.SortedPixels.TransmittanceThreshold,0.05,Constructor
r.OIT.SortedTriangles,1,Constructor
r.OIT.SortedTriangles.Debug,0,Constructor
r.OIT.SortedTriangles.Pool,0,Constructor
r.OIT.SortedTriangles.Pool.ReleaseFrameThreshold,100,Constructor
r.OneFrameThreadLag,1,Constructor
r.OpenGL.AddExtensions,,Constructor
r.OpenGL.AllowRHIThread,1,Constructor
r.OpenGL.BinaryCacheMaxPermittedSize,350,Constructor
r.OpenGL.BinaryCacheMMapAfterEveryMB,50,Constructor
r.OpenGL.BinaryCachePeriodicFlushProgramCount,20,Constructor
r.OpenGL.CacheAllProgramBinaries,true,Constructor
r.OpenGL.DeferTextureCreation,0,Constructor
r.OpenGL.DeferTextureCreationExcludeFlags,-269484057,Constructor
r.OpenGL.DeferTextureCreationKeepLowerMipCount,-1,Constructor
r.OpenGL.Depth24Bit,1,Constructor
r.OpenGL.DisableTextureStreamingSupport,0,Constructor
r.OpenGL.EnableProgramLRUCache,0,Constructor
r.OpenGL.EnablePSOFileCacheWhenPrecachingActive,false,Constructor
